1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-4.03,-5.19,-1.94,-7.72,1.36,4.17,4.95,-5.1,3.45,-6.12,-7.48,-5.0,0.1,3.5,-8.59,5.0,3.2,4.03,-4.71,-9.47,-0.24,4.22,1.89,-8.2,0.87,-3.06,7.38,-1.07,4.47,-4.17,1.65,6.65,-7.28,-2.23,7.72,1.5,-6.6,-5.05,-2.48,-3.59,3.54,3.93,-7.48,-9.51,-4.03,3.83,7.14,7.23,-3.59,3.5,-0.92,-3.4,-1.7,9.03,1.99,-4.27,2.86,-9.03,2.04,-4.85,1.99,2.33,-6.02,-5.92,-3.3,4.22,-2.62,-0.39,6.36,-2.48,-3.79,6.21,1.94,-4.47,-2.28,4.76,-0.78,1.46,0.24,-3.98,4.9,5.87,4.32,-4.17,7.67,-2.43,0.49,3.64,6.65,-3.5,4.03,1.75,5.19,1.12,6.26,5.24,4.81,-4.22,-3.4,2.96
1.94,-3.88,-8.5,3.3,6.26,-2.14,8.11,1.94,-2.72,7.86,4.66,1.46,-4.03,-1.26,3.35,-9.61,2.48,-1.75,8.74,8.74,6.46,2.23,8.11,-0.44,2.52,-0.53,4.71,-0.49,8.25,-0.19,0.97,2.96,-1.8,0.49,7.28,-0.15,-1.02,-2.52,1.65,-1.02,1.8,7.62,-2.77,-4.37,2.82,-3.35,1.5,-2.23,-3.69,6.55,1.65,5.44,-0.34,7.57,-8.5,-0.19,-8.5,-9.03,1.5,5.97,-5.19,4.95,-2.67,2.91,6.89,8.88,-6.41,-0.44,-0.44,-0.24,3.06,-0.39,0.87,-5.92,-0.19,2.72,1.84,2.18,-0.44,-0.63,2.86,-2.67,-3.3,-3.79,-4.08,-2.77,3.5,2.62,4.61,-3.79,4.17,-1.99,-0.34,2.23,-2.48,-2.18,-3.4,5.1,3.16,-0.44
-8.4,-3.79,-4.61,-1.31,3.4,-1.46,-4.08,2.14,0.78,-0.73,-0.24,5.92,-9.9,-4.51,-6.31,-6.17,-4.47,-3.5,5.58,-3.88,2.91,4.56,6.26,-0.53,-0.19,1.26,-0.39,-0.39,2.77,-3.11,-5.58,5.83,-3.16,4.37,7.62,2.33,-2.14,-2.18,5.92,-0.49,7.04,-1.36,-2.28,-6.6,-6.17,-1.65,4.95,2.23,5.39,5.15,-4.76,-3.16,5.97,5.53,4.81,3.06,-5.58,-9.71,-2.77,6.7,5.15,5.63,1.5,-1.8,6.75,2.28,1.21,9.27,5.58,5.29,5.49,7.57,-0.34,2.57,-7.72,1.07,-2.48,0.19,-4.32,0.34,0.97,3.5,-3.59,7.28,-3.5,-3.2,4.03,0.83,9.13,7.09,3.83,-1.99,-0.34,-3.59,-3.11,2.33,3.54,4.61,4.17,0.39
-7.91,8.06,7.33,-7.14,2.18,-5.19,-6.31,-2.38,6.84,-7.09,7.86,7.48,-2.38,-6.31,-7.04,-4.61,-5.0,-2.14,4.03,-1.21,7.52,-3.3,-8.79,-5.19,4.42,7.72,5.44,8.35,5.73,-7.09,7.72,7.72,5.15,-6.02,-2.52,8.2,-9.03,-4.61,6.7,-7.86,-7.09,1.36,8.06,-8.69,-2.28,6.31,-3.5,-5.73,7.62,7.72,-7.62,6.99,4.95,-3.54,7.23,-0.24,5.63,-7.96,-7.23,-7.67,4.9,6.89,-9.71,-5.83,8.01,8.16,5.29,-4.81,8.11,-4.08,-4.08,7.62,-7.09,-7.09,-7.09,-7.18,-6.65,0.44,-6.8,-7.67,7.43,-6.5,6.55,7.57,7.57,7.57,6.36,-7.77,-6.12,-6.6,-5.78,-6.21,8.35,-7.62,-7.57,-7.57,-5.44,-5.78,-6.89,-8.06
8.11,8.69,-5.63,-4.37,-9.61,-0.15,5.53,3.4,-9.37,8.93,-9.17,8.06,2.04,-8.54,-2.77,-9.03,-0.34,4.27,0.92,2.14,-4.9,-3.59,-0.19,-9.51,-4.9,-9.27,9.03,0.53,8.45,-9.9,-5.92,9.08,4.85,-1.55,8.83,2.09,-9.22,8.2,-2.86,8.06,8.74,4.66,8.35,-9.17,3.3,8.2,6.31,8.45,9.03,8.45,-9.08,-9.32,4.95,5.97,5.92,6.94,-9.37,-9.27,-6.26,-0.87,3.25,9.08,8.74,-3.01,-9.42,8.83,-6.5,-2.33,9.17,4.03,3.88,2.86,-4.13,-9.17,3.11,6.5,-6.6,-6.6,-6.55,-8.88,-9.51,7.91,2.09,1.84,-6.21,-9.22,-3.93,1.46,8.06,8.69,-9.37,5.29,8.69,-4.08,-4.9,8.3,7.33,-1.5,8.2,-9.03
3.25,2.33,-0.05,-0.05,-3.45,-1.07,4.56,7.52,-0.44,7.91,-1.31,1.99,2.48,1.31,3.06,0.1,-1.8,0.49,4.95,4.61,-1.84,3.45,4.9,-2.77,1.12,1.7,5.34,1.84,2.91,-1.17,4.32,3.06,1.6,0.34,7.67,7.91,1.46,5.05,0.68,2.77,1.5,2.23,0.1,-0.19,1.12,-3.11,-0.1,5.78,1.07,3.16,0.92,-1.8,1.99,4.95,-1.75,2.04,0.39,-1.7,0.68,1.8,2.18,2.96,-0.83,0.39,4.42,1.84,0.92,7.09,2.57,-0.97,-3.83,-2.72,-4.17,-3.98,0.78,-2.72,-1.36,-2.33,-3.06,1.12,1.6,3.16,-0.53,0.24,-4.22,-1.89,-0.1,-0.49,8.59,-3.3,2.57,-0.87,3.5,-1.46,0.15,-1.55,-4.22,0.34,0.1,1.7
6.36,6.02,7.33,4.47,4.22,7.09,4.71,0.44,4.81,5.63,6.36,6.5,-0.73,5.39,3.06,-0.49,-2.18,2.67,4.08,3.45,4.9,-0.24,2.09,2.33,2.62,5.1,7.09,4.71,3.83,3.16,7.48,5.24,2.52,5.05,3.4,7.72,7.28,5.39,5.53,6.84,6.55,6.46,2.48,5.15,2.67,5.39,3.88,5.0,4.66,3.25,5.05,6.26,6.65,4.95,5.44,5.78,5.34,1.7,5.05,6.26,-8.4,3.98,5.49,3.98,5.68,2.91,0.05,4.76,5.78,5.39,8.45,7.48,9.17,7.57,7.57,7.57,2.33,8.54,8.3,8.98,2.18,8.88,8.5,8.06,7.14,6.5,3.98,7.91,8.2,8.59,6.65,7.38,7.38,6.21,5.63,2.96,2.52,1.8,6.41,4.37
-7.82,-7.14,-7.96,-7.86,1.65,-7.43,-3.88,7.57,0.49,-2.72,-3.59,-6.7,-7.86,-3.74,-6.75,-5.73,-1.17,-8.3,-4.76,-7.82,-3.54,-3.06,-1.94,-7.96,-7.52,-4.66,-2.62,-5.05,1.89,-8.35,-5.1,-6.65,-7.91,-5.83,0.58,-5.49,-8.4,-1.31,-6.55,-1.84,-5.83,-5.63,-0.78,-8.59,-5.73,-1.75,-2.77,-2.96,-4.71,-2.38,-8.54,-7.57,-3.93,-3.93,-9.17,-2.86,-7.43,-7.82,-8.11,-6.84,-5.15,-5.92,-5.39,-8.16,-1.41,-3.2,-7.67,-5.49,-8.35,-3.93,-7.77,-6.46,-7.67,-7.96,-8.64,-6.84,-8.69,-9.17,-8.2,-9.51,-3.4,-8.74,-8.2,-9.51,-6.75,-1.36,-6.5,-2.43,-4.27,-3.64,-5.19,-6.07,-7.38,-3.11,-3.59,-5.73,1.8,-8.59,-8.88,-3.54
3.54,5.83,-2.62,2.57,6.84,2.82,5.87,-6.65,4.71,-3.01,2.82,2.91,-4.47,3.83,1.41,-8.4,0.44,4.71,8.35,0.68,5.24,3.54,6.12,5.24,2.77,5.19,6.26,6.31,8.11,5.58,4.42,8.16,4.08,3.01,4.61,7.38,3.83,5.1,3.4,1.26,7.48,-2.48,7.62,0.97,1.41,2.72,5.83,7.48,7.43,5.39,7.82,3.98,7.18,8.25,-4.47,5.49,2.48,4.81,2.23,-3.11,1.21,7.82,5.58,-4.22,0.1,4.17,2.82,7.52,5.58,4.81,7.33,4.81,4.9,1.75,-3.06,4.03,4.32,5.73,4.9,6.12,3.93,7.38,3.06,5.97,4.95,3.2,6.6,3.69,7.57,7.18,3.35,1.7,4.56,8.06,7.91,8.06,8.06,3.64,-0.19,3.5
1.94,-5.53,5.19,-5.49,-4.08,-2.52,3.2,3.83,-6.02,2.96,-3.74,-1.26,0.73,-3.35,-2.82,-3.16,1.12,1.31,2.91,1.17,-1.8,-4.56,0.39,-5.15,-3.83,0.29,2.96,-0.97,4.17,-5.87,-3.2,6.89,-3.98,-5.24,3.83,4.37,-3.3,2.91,-3.2,1.41,-1.99,-7.33,-5.87,-2.82,-3.2,-3.79,-1.26,0.0,2.57,2.28,-5.15,-2.72,-4.9,1.65,-6.84,-1.7,-3.5,-7.82,-4.03,1.17,1.36,0.1,-5.73,-2.43,-5.34,0.97,-6.75,2.38,1.55,-5.0,3.64,2.09,-2.52,-3.98,-6.7,-5.05,-3.64,-4.37,-3.45,-8.54,-7.52,-3.88,-0.05,-0.97,-3.11,-3.88,0.15,-2.23,2.86,-0.29,-4.42,-1.07,4.37,-3.11,2.72,-4.13,2.23,-5.53,3.54,2.38
-7.33,-6.55,-7.33,-7.33,-1.6,-3.35,-7.14,-6.6,-7.33,-6.07,-6.55,-7.62,-6.6,-7.62,-1.07,-7.52,-6.6,-6.6,-1.02,-7.14,-1.21,-7.62,-7.62,-7.33,-7.62,-4.22,0.49,-7.67,-7.38,-7.38,-3.64,-3.16,-7.33,-3.35,-2.57,-2.48,-7.38,-7.62,-7.62,-7.62,-3.88,-0.83,-0.97,-7.14,-7.62,-3.98,-7.38,-7.62,-7.67,-3.3,-4.37,-6.55,-7.23,-4.17,-7.14,-7.14,-7.33,-7.33,-7.33,-7.33,-3.79,-2.67,-7.62,-7.33,-3.83,-4.17,-7.33,-7.23,-7.14,-7.62,-6.7,-6.7,-6.7,-6.7,-7.14,-4.37,-6.89,-6.89,-3.79,-7.18,-7.18,-7.18,-7.18,-7.67,-6.84,-1.8,-6.84,-6.84,-7.18,-7.18,-7.18,-4.13,-4.13,-7.23,-7.23,-7.23,-7.23,-7.23,-7.23,-7.72
3.2,-0.34,4.22,-2.23,-0.34,1.84,5.24,4.37,-0.05,-5.44,-8.35,-1.36,4.08,-8.69,-3.25,-8.16,2.86,-3.4,-7.67,0.97,-3.93,-5.97,-0.73,-8.01,5.05,-4.27,0.68,-4.81,-0.39,-4.42,-6.8,-6.99,-0.53,-8.69,5.1,-3.93,2.67,5.05,-0.19,-5.44,0.15,-6.99,-5.63,-5.44,-5.78,-0.87,-3.4,-6.99,-3.45,3.4,-8.01,-5.97,-7.48,-0.39,-2.38,3.88,-0.39,-0.87,3.4,-2.91,0.49,-0.39,2.72,-0.34,-2.91,-5.78,-4.81,1.17,0.49,0.34,-0.19,-6.99,-0.19,-6.65,1.02,-6.31,1.17,4.42,-8.88,-1.7,2.18,-3.59,1.02,-6.12,-0.68,-5.97,3.69,2.52,6.75,-5.63,2.52,-0.34,-2.77,-7.14,-5.97,5.05,0.15,-5.78,-8.35,-4.13
-3.5,3.74,-9.9,-9.13,-6.36,0.15,-9.61,3.79,1.6,3.01,2.09,-9.71,-9.85,2.14,2.28,-3.88,-9.76,1.36,-9.51,-9.47,5.24,2.82,-9.71,-9.66,-8.59,-5.1,1.7,2.52,3.74,-9.76,-3.5,-4.81,-9.56,-9.81,-0.29,1.7,3.74,-8.64,-6.65,3.64,0.63,-0.63,-1.21,-1.17,0.49,-6.84,-9.76,-9.81,-5.19,0.05,-9.76,-9.61,-6.41,-9.76,-9.66,-5.34,-9.42,-9.71,-8.5,-3.4,4.81,5.1,-7.43,-9.9,1.36,3.11,-9.51,-6.55,-7.28,-7.23,-8.16,3.59,-8.83,-9.76,-9.85,-3.79,-9.27,-8.11,-9.71,-9.71,-2.43,4.51,0.53,1.12,-9.32,-8.16,5.78,4.42,4.51,-8.3,7.82,0.0,-7.62,-6.89,1.8,0.05,-2.14,-8.16,-4.9,-3.83
0.39,-2.86,1.84,-2.82,-4.32,-0.63,2.18,-2.72,-1.6,3.98,-1.07,-2.62,-2.72,5.39,-4.42,1.46,-2.52,-1.02,-1.46,1.8,1.02,5.63,5.24,3.98,-0.53,-6.99,-2.82,-1.84,2.72,-1.65,1.12,-0.63,-3.69,-3.2,-4.17,4.51,0.1,0.44,0.58,1.65,5.15,1.89,3.4,1.21,-0.83,1.99,0.1,0.49,4.42,1.89,1.75,-0.24,2.91,-8.69,-1.94,1.89,1.99,2.28,2.43,1.99,3.45,1.8,5.44,-2.33,2.18,0.92,-2.43,2.48,-0.15,-4.71,3.3,1.65,1.12,1.46,-1.7,-1.55,-0.63,1.07,-1.02,-1.89,-3.01,1.8,-3.4,2.38,1.84,4.76,-0.05,1.17,5.78,2.09,-0.05,-0.05,-1.8,5.05,0.68,2.48,-3.69,-2.72,2.72,4.61
4.42,-1.7,4.81,5.92,1.31,4.27,5.73,5.15,2.62,9.03,7.77,5.97,4.37,7.38,5.39,4.37,6.89,4.08,6.46,5.34,-1.7,8.06,8.74,5.78,5.29,7.77,0.1,8.35,0.34,8.16,2.14,8.54,-0.49,1.8,6.41,6.17,3.64,3.54,6.21,8.16,5.73,-0.92,7.77,6.31,4.32,7.04,8.59,5.1,7.28,5.87,1.21,-1.65,7.57,7.77,8.06,5.87,7.52,6.36,4.17,6.94,2.86,8.64,5.73,6.26,4.03,7.14,8.79,8.83,2.86,6.6,6.12,3.74,-4.61,2.91,7.14,7.33,-5.1,5.05,-3.54,6.26,-2.33,7.18,7.91,7.77,-0.87,5.39,3.5,6.36,7.23,8.4,7.91,6.84,7.48,8.06,5.73,8.25,4.85,-0.68,7.43,-0.63
5.87,3.3,4.42,-0.44,-9.95,3.5,1.17,8.98,7.86,7.28,7.48,8.79,3.11,9.13,-4.81,2.57,5.53,-0.49,4.71,0.29,6.7,5.73,5.49,1.55,5.92,4.13,-9.95,2.91,4.61,8.79,-9.85,8.64,-4.95,8.69,8.2,7.43,4.03,6.99,6.12,2.14,8.54,1.75,5.92,6.99,6.75,8.74,8.88,5.19,5.1,5.53,-9.61,-9.71,8.11,8.98,8.83,8.64,8.88,3.16,7.72,8.54,1.21,8.5,8.74,7.72,2.23,7.77,6.5,7.18,7.86,8.83,1.21,8.93,2.86,-0.73,8.98,9.08,8.5,9.08,5.92,-8.45,6.75,8.69,6.84,1.12,-9.66,7.96,7.77,7.67,8.59,8.88,8.88,7.38,8.93,7.18,4.08,8.4,8.79,-5.53,7.33,-9.51
6.89,-0.15,5.0,5.97,-0.49,7.48,-6.6,0.29,3.25,2.52,6.7,7.72,5.78,6.94,-5.24,-0.78,5.34,-6.99,-0.97,2.82,6.21,7.82,6.21,0.83,6.65,4.13,0.1,6.31,4.61,8.16,5.19,4.76,6.26,6.99,-8.98,8.06,5.0,6.5,6.94,8.69,6.55,-0.05,3.93,-4.9,6.94,8.25,5.97,6.5,8.79,8.83,1.65,7.57,-9.17,7.86,-1.21,4.85,3.35,1.21,6.31,6.94,4.42,2.72,4.47,6.65,-7.52,8.79,3.59,6.5,8.35,5.39,-8.83,7.62,3.5,6.31,7.72,8.3,6.75,3.54,6.84,6.7,4.27,6.31,6.41,0.97,6.46,2.04,2.52,6.65,7.67,6.36,5.53,4.03,8.54,-0.15,4.47,7.52,8.45,6.94,6.65,3.54
1.21,-7.82,4.76,-3.06,-7.09,-5.05,-6.31,2.67,-1.31,-3.11,1.65,1.7,2.86,-4.76,5.49,-7.09,-2.52,-1.36,-0.44,-1.7,0.63,-3.11,-3.11,-5.68,-3.11,2.09,6.55,2.33,5.15,-4.37,-3.11,-3.59,1.6,3.74,5.58,-2.33,0.92,0.19,0.19,1.99,-5.78,0.63,-2.28,-5.68,2.67,1.55,0.39,-3.11,0.68,5.05,-0.53,-1.65,-3.98,2.04,0.29,-4.95,-1.99,-4.27,2.77,-1.46,-0.53,0.68,-3.16,-0.44,1.55,0.39,-0.58,-1.21,-3.4,1.65,-3.88,0.53,-2.43,0.39,5.15,-2.72,-0.19,-0.19,-0.19,-0.05,-4.81,-1.46,6.84,-2.43,-2.43,-2.43,-2.04,-1.89,0.87,0.78,-3.79,-0.44,4.32,-4.32,3.01,-1.94,-2.28,-0.83,-0.53,-1.02
3.79,-2.14,3.98,-3.4,4.13,4.47,1.7,1.21,4.76,3.25,-2.18,4.08,5.15,-4.22,1.99,-3.06,-3.01,4.76,1.84,-1.94,3.2,-2.23,-1.55,-2.52,3.69,-1.89,2.57,-2.86,4.32,3.88,3.83,1.17,-0.92,-2.09,4.32,3.3,4.47,2.82,-1.21,2.52,2.43,4.61,-1.99,-1.65,4.76,5.83,3.64,-3.69,-2.67,4.32,3.59,0.73,-3.16,3.06,5.87,3.5,4.47,-2.62,-1.7,2.67,-0.63,2.91,0.15,-1.46,0.58,2.77,3.93,0.15,3.54,-3.64,2.43,-4.71,-1.89,-0.63,1.99,4.27,-4.42,-2.67,-2.14,-3.45,4.32,-0.1,3.79,3.93,1.31,-4.37,4.08,3.83,4.9,-4.71,4.61,3.45,4.66,-2.43,-3.69,-4.61,2.67,2.33,-4.32,0.05
-4.42,-3.74,-4.47,-7.86,-7.28,-4.13,-4.51,-4.76,-4.03,-1.02,-2.52,-4.47,4.85,-4.47,-5.87,1.07,2.96,-5.44,-5.39,-5.0,1.99,-4.47,-2.52,2.33,-2.96,1.36,1.8,-4.47,6.46,-4.61,2.23,-3.64,-1.02,-4.03,-2.72,5.0,-1.75,3.88,-4.47,-1.17,-4.47,-5.0,-7.14,-5.24,-5.97,6.36,-7.43,5.1,3.5,4.13,1.5,-3.79,-3.64,-3.3,2.72,1.46,-4.47,-3.54,-7.43,1.31,2.14,-2.38,-5.97,-1.5,0.29,-4.37,-1.26,1.7,-4.56,-4.47,-6.8,2.18,0.58,-3.45,-2.33,1.36,-3.93,-3.93,-5.53,-0.53,4.95,-1.55,-9.13,2.14,5.15,-4.17,-4.22,3.79,0.53,0.87,1.89,-0.19,-9.56,-5.19,-2.67,3.88,-3.5,-3.16,-0.15,1.46
7.96,8.4,8.16,5.83,2.33,8.5,2.82,0.34,2.67,4.47,5.68,8.11,-2.52,7.67,1.31,-4.51,-0.83,2.04,-0.92,2.67,3.45,3.16,6.84,6.89,4.42,3.69,5.1,1.36,4.95,6.26,7.86,3.59,5.58,3.79,6.89,6.84,1.94,5.29,5.34,5.1,8.25,7.14,2.14,0.58,-1.7,3.54,7.86,6.6,4.03,7.91,7.86,6.55,5.44,5.05,7.18,7.77,3.83,0.19,-2.86,-0.49,2.86,4.47,3.11,5.24,6.6,6.36,6.8,5.97,4.85,6.36,3.25,3.25,3.25,0.78,3.25,6.46,4.13,0.29,6.8,8.74,8.01,8.01,8.93,8.06,6.89,6.89,7.18,4.47,8.83,3.5,6.75,-0.29,6.6,7.57,4.47,7.18,7.18,7.91,3.11,0.34
-8.69,-8.54,-9.47,-9.81,-5.39,-8.79,-5.34,2.23,-9.13,-8.79,-9.03,-4.08,-8.01,-9.37,1.36,-5.92,-6.55,-3.06,1.5,2.62,-6.07,-9.37,-6.55,-9.81,-5.73,-8.01,-8.45,8.25,3.11,-9.27,-8.35,3.83,-6.36,-9.03,1.26,-0.92,-4.9,-6.55,-7.28,-9.37,-7.86,-0.44,-9.76,-9.81,-5.29,-6.75,0.19,0.97,8.25,5.39,-9.56,-9.37,7.48,4.47,-8.45,-8.59,-7.82,-3.4,-9.22,-8.06,-5.78,2.72,3.01,-7.48,-6.8,-3.93,-9.47,6.36,-3.83,-8.69,5.0,1.21,-5.44,1.07,-7.82,5.87,-7.72,4.95,-6.7,-7.52,-0.73,8.74,-7.28,6.02,3.45,-2.96,-1.41,5.39,9.03,6.84,1.55,5.1,4.71,-0.1,1.5,2.91,-8.25,-9.56,-4.51,0.29
-4.22,-4.95,-4.03,-2.67,0.58,1.17,-9.03,0.44,-2.09,0.97,2.33,-4.71,-3.93,5.83,-4.13,-7.96,3.01,1.36,-1.94,6.5,-0.15,-1.26,6.07,-3.79,-4.42,3.2,-9.27,1.5,3.01,2.48,0.29,5.83,5.24,-1.31,-6.46,-9.22,-4.32,3.5,0.29,-6.94,5.97,2.33,0.1,-4.66,-6.65,1.07,2.43,6.36,2.52,3.64,-2.23,-1.5,3.25,6.17,-4.03,2.67,0.49,-4.51,0.24,0.34,5.0,2.52,0.0,-0.29,8.3,5.34,3.16,8.35,2.67,0.05,5.34,-4.13,3.93,-6.55,5.97,3.3,1.21,5.92,3.01,1.21,-4.51,2.77,0.87,0.78,-2.28,-3.59,-2.72,-4.08,8.35,5.29,5.34,5.05,3.01,2.72,5.39,5.49,3.2,-6.07,-4.85,-5.87
2.28,-6.07,1.46,-7.91,4.85,8.5,4.95,1.55,-3.5,-5.53,1.75,2.86,5.15,3.35,5.0,5.1,-0.39,6.5,-2.09,-2.09,6.84,-1.41,4.47,-4.9,0.87,2.82,9.32,-4.61,7.09,-1.36,2.18,5.24,-5.87,-3.35,-5.83,6.99,-4.17,5.87,8.69,-2.09,6.94,0.44,6.89,8.11,7.43,3.16,5.63,5.34,5.63,1.99,-3.64,7.38,-1.12,-1.36,6.21,3.64,4.9,1.26,-4.22,8.11,9.22,4.17,2.14,-3.25,-6.7,9.22,-4.42,8.2,6.36,2.57,-3.88,3.69,-3.25,1.36,2.09,3.3,-6.02,2.09,1.84,1.21,-3.83,-0.19,1.8,-0.68,-7.33,3.5,2.33,-0.1,4.76,-4.66,7.18,2.67,-9.13,1.31,1.17,6.41,3.4,-0.19,-4.03,2.52
6.8,4.03,7.67,4.08,-8.45,8.01,1.65,0.63,6.02,5.44,8.45,7.04,1.31,7.43,4.61,5.34,-3.35,4.95,-2.09,2.77,6.41,9.08,9.08,7.52,5.92,6.6,8.06,3.3,8.88,2.14,3.79,7.52,8.93,2.62,8.79,7.82,9.03,8.64,3.59,3.79,7.86,7.48,4.66,8.06,9.08,8.93,5.1,8.3,9.17,8.3,3.11,3.25,8.2,9.17,8.93,6.02,6.31,8.83,1.6,6.31,4.27,-3.01,5.49,6.55,9.17,6.6,8.98,9.08,4.61,5.39,-7.38,-7.04,4.08,1.46,5.83,5.83,3.35,0.34,0.92,0.15,8.83,0.39,1.99,6.75,3.54,-0.63,2.62,2.33,6.17,-0.92,4.13,-0.63,-7.28,4.08,5.53,-5.1,4.9,5.49,-3.93,-4.66
5.58,5.29,5.92,5.68,6.36,6.55,6.02,1.84,5.97,3.11,6.12,6.17,-0.92,6.89,-8.88,8.2,7.43,-2.33,-2.67,4.61,4.42,6.55,5.97,5.63,3.16,3.2,5.39,6.5,5.44,5.39,6.07,5.44,6.46,5.1,5.44,5.58,5.92,5.24,4.32,5.24,6.55,5.34,5.44,5.83,3.2,5.24,6.21,2.96,5.87,7.72,5.58,6.5,5.24,5.24,5.78,4.51,5.97,6.07,5.87,5.73,5.78,5.78,6.75,5.39,5.83,5.87,6.12,7.72,5.73,5.44,6.41,7.38,4.81,5.73,7.14,7.04,7.09,3.69,5.39,-2.14,7.33,7.23,6.36,6.46,5.68,6.8,6.17,6.94,7.14,6.26,6.26,6.8,6.8,5.97,6.55,5.97,5.29,4.95,5.15,-3.79
4.32,-0.24,5.83,-5.49,-9.9,3.25,6.26,-2.86,1.8,2.23,4.81,4.51,0.78,1.5,6.84,-9.81,-8.25,-3.98,1.21,6.21,-0.24,6.36,6.12,-0.92,7.23,5.0,5.73,0.1,8.16,-0.34,7.96,4.13,5.39,6.36,4.61,4.13,3.2,2.09,-5.19,3.79,4.42,1.65,-7.48,1.17,3.2,6.55,7.86,4.13,6.5,8.3,1.21,-1.36,2.43,0.49,-3.83,4.56,-1.7,3.69,3.11,0.29,4.32,7.04,6.84,-1.84,-3.64,2.62,-2.72,-3.59,4.27,1.75,4.47,6.12,3.35,-9.9,3.5,-3.59,-3.69,-3.54,-0.83,7.14,7.18,5.73,3.25,2.77,-4.03,6.65,-6.75,6.31,5.68,6.02,5.53,-5.73,5.0,4.71,2.48,-3.79,5.1,-6.26,-4.95,1.41
6.8,-9.76,8.64,-4.42,-1.36,-9.56,-9.32,-8.83,-6.12,3.59,4.17,-4.17,4.27,-6.46,-3.64,-9.27,-4.71,-9.22,-4.66,-0.63,4.9,2.28,6.99,6.07,-6.36,-4.13,5.83,-8.93,-2.09,-5.24,-2.28,1.89,-6.6,2.14,-4.61,-4.66,-9.17,3.83,0.34,-8.59,-6.8,-0.83,-0.44,-1.99,-8.35,7.77,-7.72,-6.07,-0.63,0.63,1.02,-6.6,-8.88,-3.88,7.18,-6.31,-8.54,-8.11,-7.28,-3.2,-3.5,-9.03,-9.27,4.08,7.09,-4.56,5.97,-6.46,-7.57,-4.66,-6.65,-3.2,7.52,-6.12,-5.68,-0.53,5.44,2.62,8.64,-3.45,9.22,-0.63,0.49,-8.69,4.85,2.14,8.69,7.33,-4.13,-9.17,7.52,7.38,1.99,3.69,1.12,-6.12,4.47,-4.42,6.12,-0.05
3.25,2.38,-5.19,-8.98,1.31,3.88,-9.47,5.15,-8.98,-3.54,-2.82,3.16,-8.5,1.8,3.64,-8.16,-3.16,1.26,-5.19,-9.47,6.31,3.35,-6.07,-5.19,-4.22,8.45,6.7,-5.34,5.68,-2.18,6.8,4.51,-5.1,-2.82,6.12,7.09,-9.22,-5.97,5.73,3.35,-5.19,-3.4,-5.24,-5.1,-5.97,2.18,1.46,4.13,6.7,7.14,3.01,-4.03,7.04,5.63,2.48,6.7,-8.98,-5.24,-2.14,3.74,6.75,5.44,1.75,-8.25,6.26,5.53,-5.19,3.16,6.21,-1.84,-9.56,9.08,-9.71,-9.71,-9.71,-9.9,-9.71,-9.76,-9.56,8.98,4.71,8.98,9.22,-9.61,-9.66,-9.76,8.88,5.39,-9.61,-3.4,-9.51,-9.51,8.69,-9.13,-9.13,-9.13,-9.13,-9.13,-9.71,8.74
1.02,3.64,-3.79,-1.7,-0.73,0.97,2.52,-5.39,-0.15,-2.62,-0.63,0.53,-1.21,-3.88,-6.8,-3.69,-5.53,4.17,2.72,2.14,0.0,0.78,-2.28,-3.79,-0.39,-0.49,5.05,1.89,3.01,-1.02,1.26,3.5,-4.32,-0.34,3.59,4.37,-2.82,-1.31,-1.84,-4.03,-2.48,-2.14,-1.26,-3.69,-0.78,6.31,-0.58,1.46,-0.78,3.35,-3.83,0.05,2.28,-1.12,-0.29,-6.41,-0.63,-5.24,-3.83,-3.88,3.45,0.78,-0.49,-1.31,-0.05,5.15,-0.49,-1.21,3.45,-1.46,1.41,0.83,-0.34,-2.28,-2.04,4.27,-0.83,-0.24,1.21,2.82,3.3,0.39,0.39,-3.93,-0.29,-0.78,2.48,1.99,1.7,1.21,3.06,1.55,1.31,0.53,1.6,0.68,-1.02,-1.41,-1.65,-1.89
5.15,3.3,1.07,8.5,0.58,0.44,1.8,-2.82,1.7,3.79,-4.56,2.91,2.62,-1.55,0.78,-0.53,-0.44,0.49,-1.17,0.24,7.28,-2.18,-3.16,-3.4,0.53,1.31,5.49,4.61,7.23,3.98,6.17,6.84,-2.09,4.27,8.11,7.91,4.08,1.7,-7.04,1.75,8.69,2.18,0.63,6.89,-2.48,-1.02,1.41,-1.89,8.35,6.65,4.13,4.56,7.91,8.01,5.39,6.31,4.42,0.78,4.95,0.49,8.01,2.82,3.2,-3.3,-0.1,5.97,3.01,6.02,6.41,1.31,3.83,7.96,7.96,1.55,1.36,-3.64,-0.53,1.8,-0.15,-0.44,-0.87,3.5,-0.44,-1.55,-1.55,-1.7,3.83,-3.11,-1.41,1.89,-0.58,-3.01,1.99,-0.1,-2.38,6.17,3.59,5.49,0.1,5.73
