stfips,ctfips,st,cty,lon,lat,Uppm
46,123,SD,TRIPP, -99.884,  43.346,1.56666
46,125,SD,TURNER, -97.148,  43.311,1.68438
46,127,SD,UNION, -96.655,  42.832,1.81574
46,129,SD,WALWORTH,-100.031,  45.430,1.898
46,135,SD,YANKTON, -97.394,  43.009,1.61861
46,137,SD,ZIEBACH,-101.666,  44.980,1.82015
47,001,TN,ANDERSON, -84.199,  36.119,1.90434
47,003,TN,BEDFORD, -86.459,  35.514,2.44282
47,005,TN,BENTON, -88.069,  36.070,2.09896
47,007,TN,BLEDSOE, -85.205,  35.596,1.66564
47,009,TN,BLOUNT, -83.926,  35.687,2.49923
47,011,TN,BRADLEY, -84.859,  35.154,1.91092
47,013,TN,CAMPBELL, -84.149,  36.404,1.70143
47,015,TN,CANNON, -86.062,  35.809,2.48069
47,017,TN,CARROLL, -88.450,  35.973,2.01178
47,019,TN,CARTER, -82.127,  36.293,2.45092
47,021,TN,CHEATHAM, -87.087,  36.261,2.06105
47,021,TN,CHEATHAM, -87.145,  36.292,2.06105
47,023,TN,CHESTER, -88.613,  35.421,1.82579
47,025,TN,CLAIBORNE, -83.660,  36.486,1.68435
47,027,TN,CLAY, -85.543,  36.551,1.83606
47,029,TN,COCKE, -83.121,  35.925,2.23278
47,031,TN,COFFEE, -86.075,  35.490,2.34012
47,033,TN,CROCKETT, -89.139,  35.814,2.41576
47,035,TN,CUMBERLAND, -84.998,  35.950,1.57742
47,037,TN,DAVIDSON, -86.785,  36.169,2.2391
47,039,TN,DECATUR, -88.109,  35.601,1.89468
47,041,TN,DEKALB, -85.834,  35.981,2.35389
47,043,TN,DICKSON, -87.356,  36.149,2.21658
47,043,TN,DICKSON, -87.145,  36.292,2.21658
47,045,TN,DYER, -89.411,  36.059,2.31815
47,047,TN,FAYETTE, -89.414,  35.197,2.01612
47,049,TN,FENTRESS, -84.933,  36.380,1.43061
47,051,TN,FRANKLIN, -86.093,  35.155,2.10363
47,053,TN,GIBSON, -88.932,  35.997,2.36305
47,055,TN,GILES, -87.035,  35.202,2.25482
47,057,TN,GRAINGER, -83.511,  36.276,1.7213
47,059,TN,GREENE, -82.845,  36.176,1.92206
47,061,TN,GRUNDY, -85.723,  35.388,1.61175
47,063,TN,HAMBLEN, -83.267,  36.218,1.63071
47,065,TN,HAMILTON, -85.165,  35.181,1.7454
47,067,TN,HANCOCK, -83.222,  36.524,1.59047
47,069,TN,HARDEMAN, -88.993,  35.207,1.85173
47,071,TN,HARDIN, -88.185,  35.197,1.94542
47,073,TN,HAWKINS, -82.946,  36.441,1.91637
47,075,TN,HAYWOOD, -89.284,  35.583,2.19076
47,077,TN,HENDERSON, -88.388,  35.654,1.96773
47,079,TN,HENRY, -88.301,  36.332,2.1053
47,081,TN,HICKMAN, -87.473,  35.803,2.00408
47,083,TN,HOUSTON, -87.718,  36.286,1.98863
47,085,TN,HUMPHREYS, -87.776,  36.040,1.98019
47,087,TN,JACKSON, -85.673,  36.359,2.18246
47,089,TN,JEFFERSON, -83.446,  36.051,2.23293
47,091,TN,JOHNSON, -81.852,  36.455,1.51319
47,093,TN,KNOX, -83.937,  35.993,2.15921
47,095,TN,LAKE, -89.491,  36.341,1.86729
47,097,TN,LAUDERDALE, -89.630,  35.760,2.15233
47,099,TN,LAWRENCE, -87.395,  35.217,2.10047
47,101,TN,LEWIS, -87.493,  35.527,2.01213
47,103,TN,LINCOLN, -86.589,  35.141,2.52659
47,105,TN,LOUDON, -84.311,  35.734,2.29248
47,105,TN,LOUDON, -84.524,  35.613,2.29248
47,107,TN,MCMINN, -84.618,  35.425,2.11496
47,109,TN,MCNAIRY, -88.564,  35.175,2.04337
47,111,TN,MACON, -86.007,  36.532,2.05919
47,113,TN,MADISON, -88.838,  35.608,1.91813
47,115,TN,MARION, -85.623,  35.129,1.70238
47,117,TN,MARSHALL, -86.765,  35.469,2.38621
47,119,TN,MAURY, -87.077,  35.617,2.3526
47,121,TN,MEIGS, -84.813,  35.512,1.97923
47,123,TN,MONROE, -84.253,  35.442,2.33522
47,125,TN,MONTGOMERY, -87.383,  36.497,2.20453
47,127,TN,MOORE, -86.359,  35.284,2.05687
47,129,TN,MORGAN, -84.649,  36.135,1.72546
47,131,TN,OBION, -89.149,  36.358,2.37438
47,133,TN,OVERTON, -85.288,  36.345,1.87715
47,135,TN,PERRY, -87.858,  35.642,1.90798
47,137,TN,PICKETT, -85.075,  36.559,1.77936
47,139,TN,POLK, -84.523,  35.120,2.11767
47,141,TN,PUTNAM, -85.495,  36.141,2.00743
47,143,TN,RHEA, -84.923,  35.609,1.62418
47,145,TN,ROANE, -84.521,  35.848,1.82174
47,147,TN,ROBERTSON, -86.871,  36.525,2.2605
47,149,TN,RUTHERFORD, -86.417,  35.843,2.39203
47,151,TN,SCOTT, -84.503,  36.428,1.73021
47,153,TN,SEQUATCHIE, -85.410,  35.371,1.54248
47,155,TN,SEVIER, -83.524,  35.784,2.32892
47,157,TN,SHELBY, -89.895,  35.184,2.05745
47,159,TN,SMITH, -85.957,  36.251,2.20517
47,161,TN,STEWART, -87.839,  36.501,1.85524
47,163,TN,SULLIVAN, -82.305,  36.513,2.00748
47,165,TN,SUMNER, -86.461,  36.470,2.19315
47,167,TN,TIPTON, -89.739,  35.501,2.13881
47,167,TN,TIPTON, -90.114,  35.423,2.13881
47,169,TN,TROUSDALE, -86.157,  36.393,2.12783
47,171,TN,UNICOI, -82.433,  36.111,2.19897
47,173,TN,UNION, -83.838,  36.288,1.62258
47,175,TN,VANBUREN, -85.453,  35.696,1.5385
47,177,TN,WARREN, -85.778,  35.679,2.08847
47,179,TN,WASHINGTON, -82.498,  36.293,2.36285
47,181,TN,WAYNE, -87.788,  35.240,1.83477
47,183,TN,WEAKLEY, -88.718,  36.298,2.37977
47,185,TN,WHITE, -85.457,  35.926,1.93248
47,185,TN,WHITE, -85.259,  35.781,1.93248
47,187,TN,WILLIAMSON, -86.899,  35.894,2.33715
47,189,TN,WILSON, -86.298,  36.156,2.07173
48,001,TX,ANDERSON, -95.652,  31.814,1.62834
48,003,TX,ANDREWS,-102.637,  32.305,0.994059
48,005,TX,ANGELINA, -94.611,  31.255,1.59667
48,007,TX,ARANSAS, -96.991,  28.085,0.574124
48,009,TX,ARCHER, -98.687,  33.615,1.70729
48,011,TX,ARMSTRONG,-101.357,  34.965,1.99285
48,013,TX,ATASCOSA, -98.528,  28.890,1.56084
48,015,TX,AUSTIN, -96.278,  29.887,1.00648
48,017,TX,BAILEY,-102.829,  34.068,1.37879
48,019,TX,BANDERA, -99.246,  29.747,1.33478
48,021,TX,BASTROP, -97.312,  30.103,1.59941
48,023,TX,BAYLOR, -99.213,  33.616,1.79113
48,025,TX,BEE, -97.741,  28.417,1.00043
48,027,TX,BELL, -97.478,  31.038,1.54339
48,029,TX,BEXAR, -98.520,  29.449,1.36113
48,031,TX,BLANCO, -98.400,  30.266,1.3575
48,033,TX,BORDEN,-101.431,  32.744,1.6287
48,035,TX,BOSQUE, -97.634,  31.901,1.55567
48,037,TX,BOWIE, -94.422,  33.445,1.49583
48,039,TX,BRAZORIA, -95.437,  29.171,1.59797
48,041,TX,BRAZOS, -96.302,  30.662,1.79933
48,043,TX,BREWSTER,-103.252,  29.814,1.66219
48,045,TX,BRISCOE,-101.208,  34.530,1.82725
48,047,TX,BROOKS, -98.218,  27.031,0.768671
48,049,TX,BROWN, -99.000,  31.774,1.46829
48,051,TX,BURLESON, -96.620,  30.492,1.73517
48,053,TX,BURNET, -98.183,  30.788,1.56923
48,055,TX,CALDWELL, -97.620,  29.837,1.48946
48,057,TX,CALHOUN, -96.615,  28.439,0.997683
48,059,TX,CALLAHAN, -99.373,  32.298,1.56321
48,061,TX,CAMERON, -97.450,  26.152,1.53961
48,063,TX,CAMP, -94.978,  32.973,1.59346
48,065,TX,CARSON,-101.354,  35.403,2.07703
48,067,TX,CASS, -94.344,  33.077,1.455
48,069,TX,CASTRO,-102.261,  34.530,1.83404
48,071,TX,CHAMBERS, -94.672,  29.709,1.23977
48,073,TX,CHEROKEE, -95.165,  31.837,1.76683
48,075,TX,CHILDRESS,-100.207,  34.529,1.52703
48,077,TX,CLAY, -98.208,  33.785,1.52406
48,079,TX,COCHRAN,-102.828,  33.604,1.22825
48,081,TX,COKE,-100.530,  31.888,1.37539
48,083,TX,COLEMAN, -99.453,  31.773,1.56924
48,085,TX,COLLIN, -96.572,  33.188,1.74553
48,087,TX,COLLINGSWORTH,-100.270,  34.965,1.42414
48,089,TX,COLORADO, -96.526,  29.621,0.958098
48,091,TX,COMAL, -98.278,  29.807,1.5263
48,093,TX,COMANCHE, -98.558,  31.948,1.23811
48,095,TX,CONCHO, -99.864,  31.327,1.44002
48,097,TX,COOKE, -97.212,  33.639,1.74383
48,099,TX,CORYELL, -97.799,  31.391,1.40903
48,101,TX,COTTLE,-100.278,  34.078,1.45691
48,103,TX,CRANE,-102.516,  31.428,1.11251
48,105,TX,CROCKETT,-101.412,  30.723,1.58097
48,107,TX,CROSBY,-101.300,  33.615,1.64132
48,109,TX,CULBERSON,-104.517,  31.447,1.62749
48,111,TX,DALLAM,-102.602,  36.278,1.65085
48,113,TX,DALLAS, -96.778,  32.767,1.77703
48,115,TX,DAWSON,-101.947,  32.742,1.09919
48,117,TX,DEAFSMITH,-102.604,  34.966,2.2052
48,119,TX,DELTA, -95.672,  33.386,1.73727
48,121,TX,DENTON, -97.117,  33.204,1.77845
48,123,TX,DEWITT, -97.357,  29.082,0.915732
48,125,TX,DICKENS,-100.778,  33.617,1.58865
48,127,TX,DIMMIT, -99.756,  28.422,1.59906
48,129,TX,DONLEY,-100.814,  34.965,1.40948
48,131,TX,DUVAL, -98.509,  27.681,1.27501
48,133,TX,EASTLAND, -98.832,  32.327,1.31508
48,135,TX,ECTOR,-102.542,  31.869,1.07649
48,137,TX,EDWARDS,-100.304,  29.982,1.35197
48,139,TX,ELLIS, -96.793,  32.348,1.79511
48,141,TX,ELPASO,-106.234,  31.768,2.23219
48,143,TX,ERATH, -98.218,  32.236,1.27711
48,145,TX,FALLS, -96.936,  31.253,1.58682
48,147,TX,FANNIN, -96.106,  33.593,1.83436
48,149,TX,FAYETTE, -96.919,  29.877,1.17051
48,151,TX,FISHER,-100.402,  32.743,1.48348
48,153,TX,FLOYD,-101.303,  34.072,1.80852
48,155,TX,FOARD, -99.777,  33.974,1.66408
48,157,TX,FORTBEND, -95.771,  29.527,1.58388
48,159,TX,FRANKLIN, -95.218,  33.175,1.57202
48,161,TX,FREESTONE, -96.148,  31.705,1.53739
48,163,TX,FRIO, -99.108,  28.868,1.33412
48,165,TX,GAINES,-102.635,  32.741,1.00266
48,167,TX,GALVESTON, -94.857,  29.381,1.44559
48,169,TX,GARZA,-101.298,  33.180,1.76133
48,171,TX,GILLESPIE, -98.946,  30.318,1.30375
48,173,TX,GLASSCOCK,-101.520,  31.869,1.71955
48,175,TX,GOLIAD, -97.426,  28.657,0.930854
48,177,TX,GONZALES, -97.492,  29.456,1.45133
48,179,TX,GRAY,-100.812,  35.401,1.73133
48,181,TX,GRAYSON, -96.678,  33.627,1.73096
48,183,TX,GREGG, -94.817,  32.480,1.73781
48,185,TX,GRIMES, -95.985,  30.543,1.8334
48,187,TX,GUADALUPE, -97.948,  29.583,1.39653
48,189,TX,HALE,-101.826,  34.070,1.66644
48,191,TX,HALL,-100.681,  34.531,1.43479
48,193,TX,HAMILTON, -98.110,  31.705,1.36358
48,195,TX,HANSFORD,-101.354,  36.277,2.10382
48,197,TX,HARDEMAN, -99.745,  34.290,1.64623
48,199,TX,HARDIN, -94.390,  30.332,1.43001
48,201,TX,HARRIS, -95.392,  29.857,1.17981
48,203,TX,HARRISON, -94.370,  32.549,1.58955
48,205,TX,HARTLEY,-102.602,  35.840,1.83262
48,207,TX,HASKELL, -99.730,  33.178,1.56626
48,209,TX,HAYS, -98.031,  30.058,1.62354
48,211,TX,HEMPHILL,-100.270,  35.838,1.47557
48,213,TX,HENDERSON, -95.850,  32.212,1.38605
48,215,TX,HIDALGO, -98.181,  26.396,1.43202
48,217,TX,HILL, -97.132,  31.991,1.54006
48,219,TX,HOCKLEY,-102.343,  33.608,1.42363
48,221,TX,HOOD, -97.832,  32.430,1.44121
48,223,TX,HOPKINS, -95.564,  33.149,1.66504
48,225,TX,HOUSTON, -95.422,  31.318,1.65071
48,227,TX,HOWARD,-101.435,  32.306,1.33797
48,229,TX,HUDSPETH,-105.386,  31.458,1.85374
48,231,TX,HUNT, -96.085,  33.123,1.659
48,233,TX,HUTCHINSON,-101.354,  35.840,1.69465
48,235,TX,IRION,-100.982,  31.304,1.46531
48,237,TX,JACK, -98.172,  33.233,1.57852
48,239,TX,JACKSON, -96.577,  28.954,1.19006
48,241,TX,JASPER, -94.025,  30.743,1.48741
48,243,TX,JEFFDAVIS,-104.140,  30.715,1.91027
48,245,TX,JEFFERSON, -94.154,  29.853,1.33165
48,247,TX,JIMHOGG, -98.697,  27.043,1.14378
48,249,TX,JIMWELLS, -98.090,  27.731,1.04588
48,251,TX,JOHNSON, -97.366,  32.380,1.73351
48,253,TX,JONES, -99.878,  32.740,1.33953
48,255,TX,KARNES, -97.859,  28.905,1.34568
48,257,TX,KAUFMAN, -96.288,  32.599,1.71672
48,259,TX,KENDALL, -98.711,  29.944,1.39969
48,261,TX,KENEDY, -97.630,  26.929,0.729283
48,263,TX,KENT,-100.777,  33.181,1.58664
48,265,TX,KERR, -99.350,  30.061,1.38187
48,267,TX,KIMBLE, -99.748,  30.487,1.34678
48,269,TX,KING,-100.255,  33.616,1.61579
48,271,TX,KINNEY,-100.418,  29.349,1.31395
48,273,TX,KLEBERG, -97.668,  27.428,0.995009
48,275,TX,KNOX, -99.741,  33.605,1.61983
48,277,TX,LAMAR, -95.571,  33.666,1.80522
48,279,TX,LAMB,-102.351,  34.069,1.41375
48,281,TX,LAMPASAS, -98.239,  31.196,1.33523
48,283,TX,LASALLE, -99.099,  28.345,1.51079
48,285,TX,LAVACA, -96.930,  29.384,0.843232
48,287,TX,LEE, -96.965,  30.311,1.70036
48,289,TX,LEON, -95.994,  31.297,1.59442
48,291,TX,LIBERTY, -94.812,  30.151,1.38066
48,293,TX,LIMESTONE, -96.580,  31.545,1.53168
48,295,TX,LIPSCOMB,-100.273,  36.278,1.54979
48,297,TX,LIVEOAK, -98.125,  28.351,1.34783
48,299,TX,LLANO, -98.684,  30.706,1.73169
48,301,TX,LOVING,-103.580,  31.849,1.26759
48,303,TX,LUBBOCK,-101.820,  33.610,1.45154
48,305,TX,LYNN,-101.816,  33.177,1.40205
48,307,TX,MCCULLOCH, -99.347,  31.198,1.50437
48,309,TX,MCLENNAN, -97.202,  31.552,1.55611
48,311,TX,MCMULLEN, -98.567,  28.349,1.85915
48,313,TX,MADISON, -95.927,  30.965,1.69495
48,315,TX,MARION, -94.358,  32.798,1.36112
48,317,TX,MARTIN,-101.951,  32.306,1.23357
48,319,TX,MASON, -99.226,  30.718,1.40912
48,321,TX,MATAGORDA, -96.005,  28.784,1.43505
48,323,TX,MAVERICK,-100.314,  28.743,1.64758
48,325,TX,MEDINA, -99.110,  29.356,1.36169
48,327,TX,MENARD, -99.820,  30.890,1.31457
48,329,TX,MIDLAND,-102.031,  31.869,1.33568
48,331,TX,MILAM, -96.977,  30.786,1.63037
48,333,TX,MILLS, -98.595,  31.495,1.35035
48,335,TX,MITCHELL,-100.921,  32.306,1.60028
48,337,TX,MONTAGUE, -97.724,  33.675,1.32663
48,339,TX,MONTGOMERY, -95.503,  30.300,1.15481
48,341,TX,MOORE,-101.892,  35.838,2.06088
48,343,TX,MORRIS, -94.732,  33.114,1.62832
48,345,TX,MOTLEY,-100.779,  34.074,1.44996
48,347,TX,NACOGDOCHES, -94.616,  31.616,1.702
48,349,TX,NAVARRO, -96.472,  32.047,1.41502
48,351,TX,NEWTON, -93.744,  30.786,1.45921
48,353,TX,NOLAN,-100.406,  32.303,1.41982
48,355,TX,NUECES, -97.515,  27.735,1.18091
48,357,TX,OCHILTREE,-100.815,  36.278,2.06605
48,359,TX,OLDHAM,-102.602,  35.405,2.22067
48,361,TX,ORANGE, -93.894,  30.120,1.28857
48,363,TX,PALOPINTO, -98.313,  32.753,1.621
48,365,TX,PANOLA, -94.306,  32.163,1.56152
48,367,TX,PARKER, -97.805,  32.778,1.53194
48,369,TX,PARMER,-102.784,  34.530,1.75837
48,371,TX,PECOS,-102.723,  30.781,1.59146
48,373,TX,POLK, -94.829,  30.794,1.60362
48,375,TX,POTTER,-101.894,  35.401,2.01317
48,377,TX,PRESIDIO,-104.239,  30.000,1.86445
48,379,TX,RAINS, -95.793,  32.870,1.44441
48,381,TX,RANDALL,-101.896,  34.966,2.19777
48,383,TX,REAGAN,-101.523,  31.366,1.75437
48,385,TX,REAL, -99.822,  29.832,1.31658
48,387,TX,REDRIVER, -95.050,  33.620,1.56738
48,389,TX,REEVES,-103.692,  31.323,2.31722
48,391,TX,REFUGIO, -97.159,  28.322,1.11544
48,393,TX,ROBERTS,-100.813,  35.838,1.67689
48,395,TX,ROBERTSON, -96.512,  31.026,1.60382
48,397,TX,ROCKWALL, -96.408,  32.898,1.7237
48,399,TX,RUNNELS, -99.976,  31.831,1.44579
48,401,TX,RUSK, -94.762,  32.108,1.76428
48,403,TX,SABINE, -93.850,  31.344,1.57755
48,405,TX,SANAUGUSTINE, -94.168,  31.394,1.49256
48,407,TX,SANJACINTO, -95.164,  30.577,0
48,409,TX,SANPATRICIO, -97.520,  28.009,1.06028
48,411,TX,SANSABA, -98.817,  31.155,1.61123
48,413,TX,SCHLEICHER,-100.538,  30.897,1.40289
48,415,TX,SCURRY,-100.916,  32.746,1.61156
48,417,TX,SHACKELFORD, -99.354,  32.736,1.52903
48,419,TX,SHELBY, -94.144,  31.792,1.61028
48,421,TX,SHERMAN,-101.893,  36.278,2.15336
48,423,TX,SMITH, -95.268,  32.376,1.49121
48,425,TX,SOMERVELL, -97.774,  32.222,1.49922
48,427,TX,STARR, -98.737,  26.563,1.66965
48,429,TX,STEPHENS, -98.836,  32.736,1.74313
48,431,TX,STERLING,-101.050,  31.828,1.60128
48,433,TX,STONEWALL,-100.253,  33.179,1.55834
48,435,TX,SUTTON,-100.538,  30.498,1.43865
48,437,TX,SWISHER,-101.735,  34.530,1.87872
48,439,TX,TARRANT, -97.292,  32.770,1.78984
48,441,TX,TAYLOR, -99.890,  32.301,1.43081
48,443,TX,TERRELL,-102.076,  30.226,1.80644
48,445,TX,TERRY,-102.335,  33.174,1.08936
48,447,TX,THROCKMORTON, -99.212,  33.177,1.76799
48,449,TX,TITUS, -94.966,  33.216,1.60567
48,451,TX,TOMGREEN,-100.462,  31.404,1.38533
48,453,TX,TRAVIS, -97.782,  30.335,1.56748
48,453,TX,TRAVIS, -97.450,  30.461,1.56748
48,455,TX,TRINITY, -95.137,  31.087,1.5623
48,457,TX,TYLER, -94.377,  30.772,1.43615
48,459,TX,UPSHUR, -94.941,  32.736,1.47886
48,461,TX,UPTON,-102.043,  31.369,1.72964
48,463,TX,UVALDE, -99.762,  29.357,1.39252
48,465,TX,VALVERDE,-101.151,  29.894,1.59107
48,467,TX,VANZANDT, -95.836,  32.563,1.52882
48,469,TX,VICTORIA, -96.971,  28.796,1.02615
48,471,TX,WALKER, -95.572,  30.738,1.97963
48,473,TX,WALLER, -95.987,  30.010,1.29937
48,475,TX,WARD,-103.101,  31.510,1.6036
48,477,TX,WASHINGTON, -96.403,  30.214,1.50693
48,479,TX,WEBB, -99.333,  27.762,1.53934
48,481,TX,WHARTON, -96.222,  29.278,1.52035
48,483,TX,WHEELER,-100.269,  35.401,1.40059
48,485,TX,WICHITA, -98.703,  33.988,1.69902
48,487,TX,WILBARGER, -99.241,  34.080,1.62268
48,489,TX,WILLACY, -97.591,  26.476,1.30127
48,491,TX,WILLIAMSON, -97.601,  30.648,1.81215
48,491,TX,WILLIAMSON, -97.450,  30.461,1.81215
48,493,TX,WILSON, -98.086,  29.174,1.47922
48,495,TX,WINKLER,-103.048,  31.850,0.822249
48,497,TX,WISE, -97.654,  33.216,1.35132
48,499,TX,WOOD, -95.382,  32.786,1.45277
48,501,TX,YOAKUM,-102.827,  33.173,1.15545
48,503,TX,YOUNG, -98.687,  33.177,1.69975
48,505,TX,ZAPATA, -99.170,  26.994,1.29234
48,507,TX,ZAVALA, -99.760,  28.866,1.50903
49,001,UT,BEAVER,-113.235,  38.358,3.28222
49,003,UT,BOXELDER,-113.081,  41.521,2.39042
49,005,UT,CACHE,-111.743,  41.722,1.96949
49,007,UT,CARBON,-110.589,  39.648,2.19144
49,009,UT,DAGGETT,-109.504,  40.887,1.86085
49,011,UT,DAVIS,-112.111,  40.991,2.42813
49,013,UT,DUCHESNE,-110.424,  40.298,1.62998
49,015,UT,EMERY,-110.700,  38.996,2.24371
49,017,UT,GARFIELD,-111.442,  37.855,1.72841
49,019,UT,GRAND,-109.568,  38.983,2.3033
49,021,UT,IRON,-113.289,  37.859,3.06762
49,023,UT,JUAB,-112.786,  39.702,3.07776
49,025,UT,KANE,-111.886,  37.285,1.40569
49,027,UT,MILLARD,-113.100,  39.074,2.57041
49,029,UT,MORGAN,-111.573,  41.089,2.12092
49,031,UT,PIUTE,-112.126,  38.336,2.86849
49,033,UT,RICH,-111.244,  41.632,1.95144
49,035,UT,SALTLAKE,-111.923,  40.668,2.14234
49,037,UT,SANJUAN,-109.803,  37.626,1.39761
49,039,UT,SANPETE,-111.575,  39.374,1.9277
49,041,UT,SEVIER,-111.804,  38.748,2.92615
49,043,UT,SUMMIT,-110.956,  40.868,1.63219
49,045,UT,TOOELE,-113.130,  40.449,2.5836
49,047,UT,UINTAH,-109.518,  40.125,2.53099
49,049,UT,UTAH,-111.671,  40.119,2.10743
49,051,UT,WASATCH,-111.169,  40.330,1.58143
49,053,UT,WASHINGTON,-113.504,  37.280,2.11895
49,055,UT,WAYNE,-110.901,  38.324,2.22306
49,057,UT,WEBER,-111.912,  41.270,1.89318
50,001,VT,ADDISON, -73.141,  44.030,1.54228
50,003,VT,BENNINGTON, -73.093,  43.036,1.84038
50,005,VT,CALEDONIA, -72.103,  44.465,1.67407
50,007,VT,CHITTENDEN, -73.083,  44.462,1.4168
50,009,VT,ESSEX, -71.737,  44.728,1.51577
50,011,VT,FRANKLIN, -72.912,  44.857,1.25526
50,013,VT,GRANDISLE, -73.295,  44.798,0.960761
50,015,VT,LAMOILLE, -72.643,  44.605,1.49344
50,017,VT,ORANGE, -72.378,  44.006,1.92058
50,019,VT,ORLEANS, -72.244,  44.829,1.24243
50,021,VT,RUTLAND, -73.037,  43.580,1.85739
50,023,VT,WASHINGTON, -72.616,  44.274,1.70047
50,025,VT,WINDHAM, -72.715,  42.991,1.37859
50,027,VT,WINDSOR, -72.586,  43.580,2.07599
51,001,VA,ACCOMACK, -75.759,  37.764,0.732689
51,003,VA,ALBEMARLE, -78.486,  38.037,1.80686
51,003,VA,ALBEMARLE, -78.556,  38.023,1.80686
51,005,VA,ALLEGHANY, -80.007,  37.788,1.66389
51,005,VA,ALLEGHANY, -79.990,  37.776,1.66389
51,005,VA,ALLEGHANY, -79.825,  37.823,1.66389
51,007,VA,AMELIA, -77.976,  37.336,1.94352
51,009,VA,AMHERST, -79.146,  37.605,1.44652
51,011,VA,APPOMATTOX, -78.812,  37.372,1.70866
51,013,VA,ARLINGTON, -77.102,  38.879,0
51,015,VA,AUGUSTA, -78.903,  38.068,1.80309
51,015,VA,AUGUSTA, -79.130,  38.163,1.80309
51,015,VA,AUGUSTA, -79.062,  38.159,1.80309
51,017,VA,BATH, -79.742,  38.059,1.78595
51,019,VA,BEDFORD, -79.524,  37.315,1.48375
51,019,VA,BEDFORD, -79.520,  37.338,1.48375
51,021,VA,BLAND, -81.131,  37.133,1.81315
51,023,VA,BOTETOURT, -79.812,  37.557,1.73621
51,025,VA,BRUNSWICK, -77.859,  36.765,2.67139
51,027,VA,BUCHANAN, -82.036,  37.267,1.74013
51,029,VA,BUCKINGHAM, -78.529,  37.572,1.56736
51,031,VA,CAMPBELL, -79.097,  37.206,2.08602
51,033,VA,CAROLINE, -77.348,  38.027,1.70568
51,035,VA,CARROLL, -80.734,  36.731,2.04132
51,036,VA,CHARLESCITY, -77.058,  37.355,0
51,037,VA,CHARLOTTE, -78.662,  37.011,1.53616
51,041,VA,CHESTERFIELD, -77.582,  37.378,2.0922
51,043,VA,CLARKE, -77.997,  39.112,2.08075
51,045,VA,CRAIG, -80.212,  37.482,1.76257
51,047,VA,CULPEPER, -77.956,  38.486,2.16154
51,049,VA,CUMBERLAND, -78.246,  37.511,1.82626
51,051,VA,DICKENSON, -82.351,  37.126,1.75231
51,053,VA,DINWIDDIE, -77.633,  37.076,2.32516
51,057,VA,ESSEX, -76.943,  37.942,1.70216
51,059,VA,FAIRFAX, -77.277,  38.835,1.7944
51,059,VA,FAIRFAX, -77.300,  38.853,1.7944
51,059,VA,FAIRFAX, -77.312,  38.845,1.7944
51,061,VA,FAUQUIER, -77.810,  38.738,2.0045
51,063,VA,FLOYD, -80.363,  36.931,1.53262
51,065,VA,FLUVANNA, -78.278,  37.842,1.59001
51,067,VA,FRANKLIN, -79.882,  36.991,1.79086
51,069,VA,FREDERICK, -78.261,  39.204,1.9801
51,069,VA,FREDERICK, -78.175,  39.173,1.9801
51,071,VA,GILES, -80.704,  37.314,1.56524
51,073,VA,GLOUCESTER, -76.523,  37.401,1.32801
51,075,VA,GOOCHLAND, -77.917,  37.721,1.87938
51,077,VA,GRAYSON, -81.225,  36.657,2.00551
51,079,VA,GREENE, -78.466,  38.297,2.00416
51,081,VA,GREENSVILLE, -77.559,  36.676,1.9726
51,081,VA,GREENSVILLE, -77.536,  36.695,1.9726
51,083,VA,HALIFAX, -78.937,  36.767,1.79892
51,083,VA,HALIFAX, -78.907,  36.707,1.79892
51,085,VA,HANOVER, -77.492,  37.760,1.76081
51,087,VA,HENRICO, -77.409,  37.542,1.99785
51,089,VA,HENRY, -79.874,  36.683,2.12071
51,089,VA,HENRY, -79.864,  36.682,2.12071
51,091,VA,HIGHLAND, -79.569,  38.362,1.62407
51,093,VA,ISLEOFWIGHT, -76.709,  36.907,1.38472
51,095,VA,JAMESCITY, -76.774,  37.313,0
51,097,VA,KINGANDQUEEN, -76.895,  37.718,1.48025
51,099,VA,KINGGEORGE, -77.157,  38.274,1.49097
51,101,VA,KINGWILLIAM, -77.090,  37.707,1.9226
51,103,VA,LANCASTER, -76.421,  37.702,1.1787
51,105,VA,LEE, -83.128,  36.705,1.85967
51,107,VA,LOUDOUN, -77.636,  39.090,1.86201
51,109,VA,LOUISA, -77.964,  37.978,1.81017
51,111,VA,LUNENBURG, -78.241,  36.946,0
51,113,VA,MADISON, -78.279,  38.414,2.15621
51,115,VA,MATHEWS, -76.271,  37.416,1.43961
51,117,VA,MECKLENBURG, -78.362,  36.680,1.81375
51,119,VA,MIDDLESEX, -76.504,  37.621,1.77309
51,121,VA,MONTGOMERY, -80.387,  37.174,1.85135
51,121,VA,MONTGOMERY, -80.519,  37.132,1.85135
51,125,VA,NELSON, -78.887,  37.787,1.5279
51,127,VA,NEWKENT, -76.999,  37.506,1.60659
51,131,VA,NORTHAMPTON, -75.930,  37.300,0.775315
51,133,VA,NORTHUMBERLAND, -76.380,  37.855,1.48692
51,135,VA,NOTTOWAY, -78.052,  37.143,2.14659
51,137,VA,ORANGE, -78.013,  38.246,1.83095
51,139,VA,PAGE, -78.485,  38.620,1.84303
51,141,VA,PATRICK, -80.285,  36.678,2.06793
51,143,VA,PITTSYLVANIA, -79.398,  36.821,2.60923
51,145,VA,POWHATAN, -77.916,  37.550,1.87949
51,147,VA,PRINCEEDWARD, -78.442,  37.224,1.51848
